depth,sid,value,WY
5.000000,20,735119.239907,2012
5.000000,20,735451.660796,2013
5.000000,20,735843.457385,2014
5.000000,20,736234.723756,2015
5.000000,20,736614.792577,2016
5.000000,20,736926.528713,2017
5.000000,20,737311.000004,2018
5.000000,21,NaN,2010
5.000000,21,NaN,2011
5.000000,21,NaN,2012
5.000000,21,735611.863748,2013
5.000000,21,NaN,2014
5.000000,21,736237.000000,2015
5.000000,21,736656.765663,2016
5.000000,21,737040.286378,2017
5.000000,21,737472.667893,2018
5.000000,22,NaN,2008
5.000000,22,734050.688560,2009
5.000000,22,NaN,2010
5.000000,22,734822.326318,2011
5.000000,22,NaN,2012
5.000000,22,NaN,2013
5.000000,22,NaN,2014
5.000000,22,736266.923838,2015
5.000000,22,736656.545807,2016
5.000000,22,NaN,2017
5.000000,22,737307.000000,2018
5.000000,23,NaN,2009
5.000000,23,734354.458767,2010
5.000000,23,734726.510664,2011
5.000000,23,735115.366365,2012
5.000000,23,735418.311711,2013
5.000000,23,735841.696507,2014
5.000000,23,736238.451534,2015
5.000000,23,736563.999989,2016
5.000000,23,736929.151898,2017
5.000000,23,737302.000000,2018
5.000000,24,NaN,2009
5.000000,24,NaN,2010
5.000000,24,734691.276782,2011
5.000000,24,NaN,2012
5.000000,24,735405.375615,2013
5.000000,24,735787.344852,2014
5.000000,24,NaN,2015
5.000000,24,736514.999935,2016
5.000000,24,736891.390218,2017
5.000000,24,737271.676502,2018
5.000000,25,NaN,2010
5.000000,25,734815.100810,2011
5.000000,25,735136.753877,2012
5.000000,25,NaN,2013
5.000000,25,NaN,2014
5.000000,25,736214.013684,2015
5.000000,25,736682.318335,2016
5.000000,25,737038.689477,2017
5.000000,26,NaN,2009
5.000000,26,734318.030024,2010
5.000000,26,734673.291865,2011
5.000000,26,735028.967422,2012
5.000000,26,735402.429446,2013
5.000000,26,735769.478377,2014
5.000000,26,736126.000000,2015
5.000000,26,736520.692806,2016
5.000000,26,NaN,2017
5.000000,26,737233.868759,2018
5.000000,27,NaN,2009
5.000000,27,734451.370442,2010
5.000000,27,734784.246255,2011
5.000000,27,735114.576959,2012
5.000000,27,735480.088528,2013
5.000000,27,735896.006815,2014
5.000000,27,736275.057852,2015
5.000000,27,736577.000110,2016
5.000000,27,737031.141251,2017
5.000000,28,NaN,2009
5.000000,28,734450.222800,2010
5.000000,28,734784.108440,2011
5.000000,28,735113.999639,2012
5.000000,28,735465.000000,2013
5.000000,28,735908.739755,2014
5.000000,28,736275.635453,2015
5.000000,28,736652.456500,2016
5.000000,28,737031.305320,2017
5.000000,28,737281.529848,2018
5.000000,29,NaN,2010
5.000000,29,734725.239780,2011
5.000000,29,735038.867968,2012
5.000000,29,735453.000000,2013
5.000000,29,735794.362007,2014
5.000000,29,736123.148979,2015
5.000000,29,736520.578922,2016
5.000000,29,NaN,2017
5.000000,29,737232.497049,2018
10.000000,1,NaN,2008
10.000000,1,734031.691157,2009
10.000000,1,734414.999975,2010
10.000000,1,734738.325624,2011
10.000000,1,735102.000146,2012
10.000000,1,735463.000000,2013
10.000000,1,735873.597467,2014
10.000000,1,736218.000000,2015
10.000000,1,736613.558270,2016
10.000000,1,NaN,2017
10.000000,1,737300.999999,2018
